payload,payload_note,round,execution_order,method,input_bytes,encoded_stream_payload_bytes,reconstructed_bytes,client_completion_ms,client_ttfb_ms,server_completion_ms,combined_endpoint_process_cpu_ms,reconstructed_goodput_mbps,encoded_goodput_mbps,qdisc_bytes,qdisc_packets,qdisc_drops,qdisc_overlimits,qdisc_requeues,reconstruction_ok,semantic_misses,repair_full_frames,measurement_control_stream_bytes_excluded,congestion_control_algorithm,emulation,rate_mbps,rtt_ms,loss_percent
redis,hash-pinned public Redis release-layer bytes,9,2,redulink-binary-quic-stream,524288,139634,524288,215.09,65.36,149.59,70.861,19.500228,5.19351,159189,185,1,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,10,1,redulink-binary-quic-stream,524288,139634,524288,185.248,65.484,119.619,72.397,22.641562,6.030143,159021,183,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,10,2,raw-quic-stream,524288,524288,524288,361.658,48.0,313.152,95.486,11.597432,11.597432,577661,632,5,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,11,1,raw-quic-stream,524288,524288,524288,306.161,47.728,258.09,91.409,13.699668,13.699668,576476,619,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,11,2,redulink-binary-quic-stream,524288,139634,524288,184.518,65.729,118.646,70.448,22.731137,6.054,158949,182,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,12,1,redulink-binary-quic-stream,524288,139634,524288,287.551,65.261,222.082,70.156,14.586296,3.884779,159352,187,2,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,12,2,raw-quic-stream,524288,524288,524288,333.129,47.845,284.74,94.853,12.59063,12.59063,577745,632,7,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,13,1,raw-quic-stream,524288,524288,524288,426.678,127.406,298.778,99.221,9.830139,9.830139,577340,629,3,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,13,2,redulink-binary-quic-stream,524288,139634,524288,185.369,65.488,119.78,70.002,22.626782,6.026207,158946,182,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,14,1,redulink-binary-quic-stream,524288,139634,524288,185.443,65.436,119.867,69.337,22.617753,6.023802,159019,183,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,14,2,raw-quic-stream,524288,524288,524288,321.505,48.093,272.972,92.986,13.045844,13.045844,577670,633,3,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,15,1,raw-quic-stream,524288,524288,524288,306.486,47.816,258.177,91.761,13.685141,13.685141,577016,626,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,15,2,redulink-binary-quic-stream,524288,139634,524288,184.259,65.542,118.468,69.218,22.763089,6.06251,158874,181,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,16,1,redulink-binary-quic-stream,524288,139634,524288,242.067,65.383,176.372,72.523,17.327038,4.614722,160054,196,1,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,16,2,raw-quic-stream,524288,524288,524288,322.38,48.088,273.983,94.573,13.010435,13.010435,577186,627,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,17,1,raw-quic-stream,524288,524288,524288,353.16,49.288,304.095,98.552,11.876498,11.876498,577538,632,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,17,2,redulink-binary-quic-stream,524288,139634,524288,185.749,65.441,120.125,69.971,22.580493,6.013879,159093,184,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,18,1,redulink-binary-quic-stream,524288,139634,524288,287.629,65.382,222.02,73.709,14.58234,3.883725,160053,196,1,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,18,2,raw-quic-stream,524288,524288,524288,319.502,48.016,271.025,93.008,13.12763,13.12763,576951,623,6,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,19,1,raw-quic-stream,524288,524288,524288,316.154,47.758,267.946,91.735,13.266649,13.266649,576966,624,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,19,2,redulink-binary-quic-stream,524288,139634,524288,185.261,65.445,119.696,69.269,22.639973,6.02972,159094,184,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,20,1,redulink-binary-quic-stream,524288,139634,524288,322.759,65.541,256.839,79.067,12.995157,3.46101,161167,211,1,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,20,2,raw-quic-stream,524288,524288,524288,367.77,47.967,319.122,97.839,11.404693,11.404693,578151,639,3,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,20.0,0.5
redis,hash-pinned public Redis release-layer bytes,1,1,raw-quic-stream,524288,524288,524288,646.273,168.274,477.585,102.771,6.489988,6.489988,577933,638,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,1,2,redulink-binary-quic-stream,524288,139634,524288,547.404,185.877,361.106,79.832,7.662173,2.040672,160232,199,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,2,1,redulink-binary-quic-stream,524288,139634,524288,547.766,185.555,361.748,79.528,7.657109,2.039323,160086,197,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,2,2,raw-quic-stream,524288,524288,524288,645.8,168.108,477.164,103.048,6.494741,6.494741,577870,637,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,3,1,raw-quic-stream,524288,524288,524288,646.197,168.531,477.257,103.367,6.490751,6.490751,578008,639,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,3,2,redulink-binary-quic-stream,524288,139634,524288,548.876,186.908,361.64,81.244,7.641624,2.035199,160387,201,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,4,1,redulink-binary-quic-stream,524288,139634,524288,547.179,185.772,361.197,79.309,7.665323,2.041511,160231,199,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,4,2,raw-quic-stream,524288,524288,524288,645.872,168.123,477.209,102.955,6.494017,6.494017,577870,637,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,5,1,raw-quic-stream,524288,524288,524288,645.527,168.34,476.645,102.614,6.497488,6.497488,577931,638,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,5,2,redulink-binary-quic-stream,524288,139634,524288,546.907,185.984,360.715,80.54,7.669136,2.042526,160080,197,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,6,1,redulink-binary-quic-stream,524288,139634,524288,546.972,185.669,360.954,79.595,7.668224,2.042284,160019,196,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,6,2,raw-quic-stream,524288,524288,524288,645.489,168.015,476.957,109.602,6.497871,6.497871,577474,632,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,7,1,raw-quic-stream,524288,524288,524288,645.432,168.324,476.717,103.474,6.498444,6.498444,577940,638,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,7,2,redulink-binary-quic-stream,524288,139634,524288,547.307,185.664,361.428,78.944,7.663531,2.041034,160235,199,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,8,1,redulink-binary-quic-stream,524288,139634,524288,544.656,185.653,358.752,80.003,7.700831,2.050968,159872,194,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,8,2,raw-quic-stream,524288,524288,524288,645.621,167.804,477.206,102.487,6.496542,6.496542,577862,637,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,9,1,raw-quic-stream,524288,524288,524288,646.037,168.347,477.221,103.618,6.492359,6.492359,577949,638,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,9,2,redulink-binary-quic-stream,524288,139634,524288,548.083,186.052,361.6,79.61,7.65268,2.038144,160085,197,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,10,1,redulink-binary-quic-stream,524288,139634,524288,546.731,185.66,360.638,79.367,7.671605,2.043184,160081,197,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,10,2,raw-quic-stream,524288,524288,524288,646.106,168.333,477.39,108.684,6.491665,6.491665,578318,643,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,11,1,raw-quic-stream,524288,524288,524288,645.082,167.952,476.554,102.399,6.50197,6.50197,577933,638,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,11,2,redulink-binary-quic-stream,524288,139634,524288,554.563,185.983,368.158,81.301,7.56326,2.014328,160239,199,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,12,1,redulink-binary-quic-stream,524288,139634,524288,546.775,185.735,360.825,80.551,7.670987,2.04302,160231,199,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,12,2,raw-quic-stream,524288,524288,524288,645.004,167.82,476.697,103.68,6.502757,6.502757,577938,638,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,13,1,raw-quic-stream,524288,524288,524288,645.043,168.147,476.219,102.792,6.502363,6.502363,577930,638,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,13,2,redulink-binary-quic-stream,524288,139634,524288,546.691,185.571,360.718,79.637,7.672166,2.043333,160012,196,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,14,1,redulink-binary-quic-stream,524288,139634,524288,552.267,185.801,366.088,79.582,7.594703,2.022703,160082,197,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,14,2,raw-quic-stream,524288,524288,524288,646.379,168.213,477.625,104.45,6.488924,6.488924,577720,635,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,15,1,raw-quic-stream,524288,524288,524288,645.111,168.345,476.267,102.864,6.501678,6.501678,578008,639,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,15,2,redulink-binary-quic-stream,524288,139634,524288,547.706,185.745,361.578,79.094,7.657948,2.039547,160088,197,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,16,1,redulink-binary-quic-stream,524288,139634,524288,552.456,185.913,366.136,79.669,7.592105,2.022011,160160,198,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,16,2,raw-quic-stream,524288,524288,524288,646.499,167.865,478.069,102.527,6.487719,6.487719,577871,637,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,17,1,raw-quic-stream,524288,524288,524288,643.892,168.177,475.154,103.741,6.513987,6.513987,577934,638,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,17,2,redulink-binary-quic-stream,524288,139634,524288,551.52,186.945,364.385,81.328,7.60499,2.025442,160233,199,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,18,1,redulink-binary-quic-stream,524288,139634,524288,547.802,186.132,361.348,77.991,7.656606,2.039189,160022,196,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,18,2,raw-quic-stream,524288,524288,524288,644.539,168.094,475.887,104.488,6.507448,6.507448,578085,640,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,19,1,raw-quic-stream,524288,524288,524288,643.806,168.519,474.848,103.308,6.514857,6.514857,578233,642,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,19,2,redulink-binary-quic-stream,524288,139634,524288,547.489,185.892,361.284,78.875,7.660983,2.040355,160012,196,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,20,1,redulink-binary-quic-stream,524288,139634,524288,548.26,186.095,361.907,80.214,7.65021,2.037486,160242,199,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,20,2,raw-quic-stream,524288,524288,524288,645.123,167.942,476.622,103.542,6.501557,6.501557,578175,641,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.0
redis,hash-pinned public Redis release-layer bytes,1,1,raw-quic-stream,524288,524288,524288,898.14,168.173,729.455,110.876,4.669989,4.669989,581058,676,3,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,1,2,redulink-binary-quic-stream,524288,139634,524288,721.542,185.707,535.613,84.25,5.812973,1.548173,160424,201,2,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,2,1,redulink-binary-quic-stream,524288,139634,524288,550.639,185.962,364.289,80.028,7.617158,2.028683,160012,196,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,2,2,raw-quic-stream,524288,524288,524288,644.412,168.133,475.813,102.799,6.50873,6.50873,577861,637,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,3,1,raw-quic-stream,524288,524288,524288,644.181,167.956,475.641,105.246,6.511064,6.511064,578021,639,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,3,2,redulink-binary-quic-stream,524288,139634,524288,714.892,185.627,529.11,83.077,5.867046,1.562574,160568,203,2,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,4,1,redulink-binary-quic-stream,524288,139634,524288,548.682,186.319,362.156,81.128,7.644326,2.035919,160016,196,1,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,4,2,raw-quic-stream,524288,524288,524288,3141.371,249.459,2891.283,180.185,1.335183,1.335183,589632,770,5,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,5,1,raw-quic-stream,524288,524288,524288,2124.428,168.02,1955.716,154.265,1.974322,1.974322,589527,787,4,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,5,2,redulink-binary-quic-stream,524288,139634,524288,858.081,185.792,671.992,80.966,4.888005,1.301826,160236,199,2,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,6,1,redulink-binary-quic-stream,524288,139634,524288,624.087,185.796,437.942,79.408,6.720704,1.78993,160247,199,1,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,6,2,raw-quic-stream,524288,524288,524288,1024.224,168.034,855.598,114.907,4.095104,4.095104,581408,681,4,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,7,1,raw-quic-stream,524288,524288,524288,1103.638,168.521,934.727,123.857,3.800435,3.800435,582197,692,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,7,2,redulink-binary-quic-stream,524288,139634,524288,560.853,185.726,374.938,79.173,7.478437,1.991738,160288,199,2,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,8,1,redulink-binary-quic-stream,524288,139634,524288,546.772,185.707,360.652,80.026,7.671029,2.043031,160083,197,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,8,2,raw-quic-stream,524288,524288,524288,686.321,168.018,517.681,103.231,6.111286,6.111286,578616,644,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,9,1,raw-quic-stream,524288,524288,524288,725.554,168.466,556.707,104.929,5.78083,5.78083,579256,652,3,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,9,2,redulink-binary-quic-stream,524288,139634,524288,547.108,186.023,360.649,79.464,7.666318,2.041776,160162,198,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,10,1,redulink-binary-quic-stream,524288,139634,524288,923.046,185.775,737.021,88.73,4.543982,1.210202,161952,221,2,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,10,2,raw-quic-stream,524288,524288,524288,1107.866,167.943,939.363,121.442,3.785931,3.785931,581949,689,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,11,1,raw-quic-stream,524288,524288,524288,1027.516,168.167,858.785,113.979,4.081984,4.081984,580583,670,5,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,11,2,redulink-binary-quic-stream,524288,139634,524288,546.995,185.669,360.849,79.592,7.667902,2.042198,160163,198,0,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,12,1,redulink-binary-quic-stream,524288,139634,524288,549.572,185.421,363.867,79.228,7.631946,2.032622,159937,195,1,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,12,2,raw-quic-stream,524288,524288,524288,770.907,167.918,602.503,105.563,5.440739,5.440739,578550,644,3,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,13,1,raw-quic-stream,524288,524288,524288,864.05,168.166,695.371,109.042,4.854238,4.854238,580128,665,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,13,2,redulink-binary-quic-stream,524288,139634,524288,551.128,186.072,364.662,79.392,7.610399,2.026883,159943,195,2,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,14,1,redulink-binary-quic-stream,524288,139634,524288,728.184,187.49,540.501,87.359,5.759951,1.534052,160576,203,1,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,14,2,raw-quic-stream,524288,524288,524288,1189.83,168.142,1020.993,125.381,3.525129,3.525129,582828,700,3,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,15,1,raw-quic-stream,524288,524288,524288,2625.75,168.217,2456.783,172.817,1.597374,1.597374,589291,785,5,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,15,2,redulink-binary-quic-stream,524288,139634,524288,813.566,186.142,627.207,86.326,5.155456,1.373056,161051,209,3,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,16,1,redulink-binary-quic-stream,524288,139634,524288,735.367,185.627,549.364,83.145,5.703688,1.519067,160744,205,1,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,16,2,raw-quic-stream,524288,524288,524288,3237.372,167.998,3068.708,189.012,1.295589,1.295589,591469,812,10,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,17,1,raw-quic-stream,524288,524288,524288,855.159,168.084,686.581,106.533,4.904707,4.904707,579566,656,5,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,17,2,redulink-binary-quic-stream,524288,139634,524288,615.983,444.992,428.782,82.328,6.809123,1.813479,160324,200,1,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,18,1,redulink-binary-quic-stream,524288,139634,524288,818.369,185.525,632.726,84.755,5.125199,1.364998,160619,204,1,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,18,2,raw-quic-stream,524288,524288,524288,3541.855,267.011,3274.237,211.324,1.184211,1.184211,594551,852,10,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,19,1,raw-quic-stream,524288,524288,524288,687.25,168.48,518.385,103.178,6.103025,6.103025,579205,649,3,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,19,2,redulink-binary-quic-stream,524288,139634,524288,597.704,185.951,411.597,81.146,7.01736,1.868938,160492,202,2,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,20,1,redulink-binary-quic-stream,524288,139634,524288,551.668,186.294,364.93,79.754,7.60295,2.024899,160003,196,1,0,0,True,72,72,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
redis,hash-pinned public Redis release-layer bytes,20,2,raw-quic-stream,524288,524288,524288,712.404,168.323,543.426,105.277,5.887536,5.887536,578970,649,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,20.0,80.0,0.5
