payload,rate_mbps,rtt_ms,loss_every,round,method,input_bytes,encoded_stream_payload_bytes,reconstructed_bytes,completion_ms_measured,reconstructed_rate_mbps_measured,encoded_rate_mbps_measured,reconstruction_ok,semantic_misses,mean_queue_delay_ms,max_queue_delay_ms,emulation
redis,20.0,80.0,0,7,redulink-binary-quic-stream,524288,136756,524288,1277.886,3.282221,0.856139,True,72,7.025,34.909,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,8,raw-quic-stream,524288,524288,524288,1443.485,2.905679,2.905679,True,0,5.538,33.917,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,8,redulink-binary-quic-stream,524288,136756,524288,1164.671,3.601278,0.939362,True,72,5.538,33.917,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,9,raw-quic-stream,524288,524288,524288,1449.07,2.89448,2.89448,True,0,5.751,34.615,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,9,redulink-binary-quic-stream,524288,136756,524288,1149.787,3.647897,0.951522,True,72,5.751,34.615,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,10,raw-quic-stream,524288,524288,524288,1449.588,2.893446,2.893446,True,0,6.129,33.931,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,10,redulink-binary-quic-stream,524288,136755,524288,1201.174,3.491837,0.910809,True,72,6.129,33.931,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,11,raw-quic-stream,524288,524288,524288,1455.083,2.882519,2.882519,True,0,5.951,34.61,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,11,redulink-binary-quic-stream,524288,136756,524288,1186.06,3.536334,0.922422,True,72,5.951,34.61,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,12,raw-quic-stream,524288,524288,524288,1440.291,2.912123,2.912123,True,0,5.44,34.038,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,12,redulink-binary-quic-stream,524288,136756,524288,1176.56,3.564887,0.92987,True,72,5.44,34.038,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,13,raw-quic-stream,524288,524288,524288,1442.142,2.908385,2.908385,True,0,5.658,33.798,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,13,redulink-binary-quic-stream,524288,136756,524288,1185.229,3.538813,0.923069,True,72,5.658,33.798,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,14,raw-quic-stream,524288,524288,524288,1404.7,2.985907,2.985907,True,0,5.315,31.182,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,14,redulink-binary-quic-stream,524288,136756,524288,1146.535,3.658243,0.954221,True,72,5.315,31.182,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,15,raw-quic-stream,524288,524288,524288,1424.373,2.944667,2.944667,True,0,5.242,33.785,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,15,redulink-binary-quic-stream,524288,136755,524288,1132.924,3.702194,0.965678,True,72,5.242,33.785,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,16,raw-quic-stream,524288,524288,524288,1435.034,2.922791,2.922791,True,0,5.632,33.359,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,16,redulink-binary-quic-stream,524288,136754,524288,1164.949,3.600419,0.939124,True,72,5.632,33.359,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,17,raw-quic-stream,524288,524288,524288,1448.862,2.894895,2.894895,True,0,6.423,34.454,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,17,redulink-binary-quic-stream,524288,136756,524288,1209.262,3.468482,0.904724,True,72,6.423,34.454,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,18,raw-quic-stream,524288,524288,524288,1437.141,2.918506,2.918506,True,0,6.002,34.229,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,18,redulink-binary-quic-stream,524288,136756,524288,1134.489,3.697087,0.964353,True,72,6.002,34.229,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,19,raw-quic-stream,524288,524288,524288,1454.44,2.883793,2.883793,True,0,5.356,34.334,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,19,redulink-binary-quic-stream,524288,136756,524288,1141.045,3.675845,0.958812,True,72,5.356,34.334,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,20,raw-quic-stream,524288,524288,524288,1447.578,2.897463,2.897463,True,0,5.848,34.73,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,20,redulink-binary-quic-stream,524288,136756,524288,1174.092,3.572381,0.931825,True,72,5.848,34.73,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
